id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords,proofread_from
LAT032-042,上山·上山·爱,校对轮,已校对,情爱,争平等不可变成压人,“芸娘好，芸娘与老公与‘船家女’素云一起喝酒。几天以后，鲁夫人问她，说你丈夫‘挟两妓饮于万年桥舟中，子知之否？’芸娘说：‘有之。其一即我也！’这种旧女性多可爱！但是同一喝酒，‘新女性’就大异其趣了。我的一位漫画家朋友，讨了一位‘新女性’做太太，这位‘新女性’漂亮多才，只可惜爱犯‘行同男人’的毛病。她对老公，管理得宽中带严，老公要同朋友逛酒家，可以，不过她也要一起去，去了还不说，她还要当场和男生一样搂女生：‘本姑娘也点一个。’这种太妹作风，想来真有点好笑。我认识一位新女性导演，人家问她你和男导演有什么不同，她说除了上女厕所之外，其他完全一样。我想这位漫画家太太，恐怕更胜一筹了，——她下一步，就要上男厕所了！女人夺权，在某些争平等的目标上是好的，不幸的是，女人在争平等时，常常得意忘形，为打倒‘大男人主义’而沦为‘大女人主义’，她争平等，却不与人平等相处，最要命的，她又想压人，要以‘行同男人’的愚蠢来压男人，于是，一切器小易盈的局面，便一一发生。因为女人要‘行同男人’，只能做个失败的男人。——女人身无长物，她想上男厕所，未免太滑稽了吧？”,002.第一部——三十年前.txt,2450,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/002.第一部——三十年前.txt,"新女性,平等,大女人主义,情爱",LAT032-047
LAT032-043,上山·上山·爱,校对轮,已校对,情爱,爱情应是纯快乐,这才是健康的爱情观。反过来说，小说、电视里的爱情观却是病态的。我们看电视剧，每一个电视剧，不管是碧什么海、情什么天，或者秋什么雨啊、风啊，都是提倡非常错误的两性观念。他们把男女之间的关系搞得那么复杂、那么痛苦变态、那么纠缠不清、那么不洒脱，其实是错误的，男女之间应该很单纯、很快乐的。其实不该有任何痛苦，一有痛苦，就是你给弄错了、就是你发生了技术错误。所以，现代的罗密欧，不该是十七世纪萨克令（John Suckling）‘Why so Pale and wan，fond lover？’（情人何憔悴？）式的，而该是三百年后宓西尔（Margaret Mitchell）笔下白瑞德（Rhett Butler）式的。克拉克·盖博（CLark Gable）在《乱世佳人》（Gone With The Wind）中演白瑞德，演活了那个快乐的男子汉角色，他爱女人，却不失去气概、不失去必要的主动、不失去挤眉弄眼的玩世、不失去一定程度的philanderer的比例。philanderer该怎么翻？philanderer动词是flirt，是make love without serious intentions，加er后该翻做‘不太认真的大情人’，我觉得这样意译，才能得其真情。”,002.第一部——三十年前.txt,2495,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/002.第一部——三十年前.txt,"爱情,快乐,两性,情爱",LAT032-049
LAT032-044,上山·上山·爱,校对轮,已校对,写作,真诗要救病讽时,“我拆穿他们，只为了他们不是真鸽子，而是pluck a pigeon。真正的诗人绝不是这样子的。真的诗人是不把诗当‘嘲风雪、弄花草’的，这是白居易的话。白居易说诗是该‘救济人病，裨补时阙’的。他曾编《讽谕集》，收诗一百七十二首批评时政，他要求统治者‘欲开壅蔽达人情，先向歌诗求讽刺’，结果诗一发表，‘权豪贵近者相目色变、执政柄者扼腕、握军要者切齿。’白居易是唐朝创作最丰富的诗人，写诗三千首，他要求诗要能‘老妪能解’，老太太都能听得懂，他的诗，当时流传各地，很受欢迎。有的妓女甚至以会背《长恨歌》而增加身价。他‘自长安抵江西，三四千里，凡乡校佛寺、逆旅行舟之中’，往往有题他诗的、背他诗的各阶层人士，他之受人欢迎，由此可见。这才是真诗人啊！即使他是鸽子，也是真的鸽子！”,002.第一部——三十年前.txt,2557,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/002.第一部——三十年前.txt,"诗,白居易,讽谕,写作",LAT032-050
LAT032-045,上山·上山·爱,校对轮,已校对,情爱,爱情移位不必悲剧化,“我说过，除非自己也死了，否则，冒辟疆式的固然可圈可点，万劫式的其实也可喜可贺。毕竟，人生不一定要自绝于人——自绝于可爱的女人。处境既然是‘无可奈何花落去’，未来就该是‘似曾相识燕归来’，除了董小宛第二，谁会‘似曾相识’董小宛呢？记得汉朝苏武吗？他出使匈奴，自知此去凶多吉少，他留下凄凉的五言诗，其中一段对他的情人太太说：‘努力爱春华，莫忘欢乐时，生当复来归，死当长相思。’结果呢，他到了匈奴，就被扣留，一留十九年，他的情人太太改嫁了。并不是当年他们爱得不够，而是人生碰到了生死劫难、碰到了生离死别，最后爱情发生移位，其实不能责怪哪一方。当董小宛消失的时候、当苏武消失的时候，人应该学会不用悲剧处理遭遇的能力。”,002.第一部——三十年前.txt,2592,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/002.第一部——三十年前.txt,"爱情,生离死别,移位,情爱",LAT032-051
LAT032-046,上山·上山·爱,校对轮,已校对,方法,求真也可给传奇留白,“有历史家考证董小宛并不是清宫里的董鄂妃。事实往往可信不可爱、传奇往往可爱不可信，甚至非常荒谬。但有一种哲学观点是：‘因为它荒谬，所以我相信。’——这不是求真派的态度，却是唯美派。求真的人有时也许该网开一面，让人荒谬一下，甚至让自己荒谬一下。对董小宛的下落，连当事人冒辟疆都含糊而过了，历史家再把这一传奇追杀清楚，推翻为止，多扫兴啊！”,002.第一部——三十年前.txt,2594,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/002.第一部——三十年前.txt,"历史,传奇,求真,方法",LAT032-052
LAT032-047,上山·上山·爱,校对轮,已校对,情爱,用喜剧眼睛看悲剧,“如果董小宛当时根本没死，冒辟疆无奈之下，只好把她写得将生作死；如果当时死了，冒辟疆回忆之下，又把她写得虽死犹生。总之，从生死线上到生死线外，这都是一个两难式。唉，小葇啊，我们也生逢乱世，从生死线上到生死线外，什么结局，也都茫然不晓。我们无法避免悲剧，只是勉强用喜剧的眼睛去看悲剧而已。冒辟疆和董小宛的悲剧，谁知道会不会大同小异的历史重演呢？”,002.第一部——三十年前.txt,2596,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/002.第一部——三十年前.txt,"悲剧,喜剧,情爱",LAT032-053
LAT032-048,上山·上山·爱,校对轮,已校对,政治,面对荒谬罪名只须笑,这一阵子外面可是风声鹤唳。虽然我早已预感到这个被称为“警察国家”的小朝廷不会放过我，但我认为他们动手抓我前，为了给他们美国主子看，不太会用言论上的罪名；换句话说，明明是我在言论上面开罪了他们，但他们抓我的理由，却不愿背上打压言论、干涉言论自由的黑锅，他们要酝酿出其他罪名，而这一酝酿，会使他们的抓人行动有以延缓。不过，“欲加之罪，何患无辞？”还愁找不到罪名吗？而这一阵子风声鹤唳，却又与“台湾独立运动”不无关系。台独运动者非常盼望找到一位有头有脸的外省人支持他们，竟从行驶中的火车里，散发出“欢迎万劫先生加入我们行列”等传单，这下子给了特务头子们好藉口。他们也乐得相信，因为万劫加入台独成真，他们可真升官发财了，以万劫的知名度，他们当然破的是大案子。大案一破，调整职务，此之谓升官；散发奖金，此之谓发财。所以，罗织万劫这个罪名，是符合台独分子和特务头子们的双方利益的。虽然把根本反对台独的我罗织成台独分子，实在荒谬，但我会笑着迎接这一荒谬，就像那古代的豪杰人物岳飞，当皇家特务来抓他的时候，他的反应竟是笑。为什么不笑呢？像我们这种豪杰人物，要整我们，任何罪名其实都是可笑的，我们屑于争执罪名吗？岳飞后来被勒死在监狱里，那时他比我大四岁，只有三十九岁，罪名是“指斥乘舆”，字面上的意义就是骂了皇上的车队，罪名可笑吧？要上十字架的人，谁要讨论罪名荒不荒谬呢？所以，反应只有笑最好。在十字架前，拘泥的人说出一切，洒脱的人笑出一切。,002.第一部——三十年前.txt,2602,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/002.第一部——三十年前.txt,"罪名,政治犯,岳飞,政治",LAT032-054
LAT032-049,上山·上山·爱,校对轮,已校对,情爱,爱情有无得失皆可喜,“其实，来得比想像中的快也不错呀，你会分手得更不可知、更有余味。你看天边的彩云，那就正如人生。在一起的快乐时光是美好的，令人神往、令人形释、令人欢笑、令人欣喜、令人放浪、令人颠狂……但有聚必有散、有合必有离，人与情境都不断的生出变数，你既活在变数中，你必须面对，面对易散的彩云。彩云易散，如果抱着不散，则其为彩也，也就不值得珍惜、也就久而乏味了。人生最美至乐之事，其所以多采多姿、其所以魂牵梦萦，都是基于它得之不易而散之每速，而它们在漫长人生的比例中，又来如春梦、去似朝云、随缘而生、缘尽而灭，来去生灭的变化中，必须认清比例，那就是‘有’的状态其实是偶发的、短暂的、变动不居的、或戛止或淡出的、出现和消逝都不可测的，你随时会归于常态，归于‘无’的状态，那就是一个人‘孤独的愉悦’。爱情‘有’固欣然，‘无’亦可喜；情人‘得’固欣然，‘失’亦可喜。人基本上不是连体婴，基本上是孤独的。对大千世界而言，大千世界中进入了你的生命，你本是过客，而进入你的生命中的人，又是你的过客。有谁能与你终生厮守呢？你有八十年的亲人吗？有六十年的友人吗？有四十年的敌人吗？有二十年的情人吗？都不太可能有，甚至你活得愈久愈没有。所以，你的过去，其实也是你的过客，每一阶段过去，就是每一阶段过客。过客走了，你又回到孤独。你永远是现在，你无法跟过去长相厮守。对不对？小葇，你说对不对？想想看，你六天前上山以前，你不就是孤独的吗？现在，挖掉这六天，我也就是过去了。”,002.第一部——三十年前.txt,2781,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/002.第一部——三十年前.txt,"爱情,孤独,过客,情爱",LAT032-055
LAT032-050,上山·上山·爱,校对轮,已校对,情爱,彩云易散要一念转开,“听好，小葇，听我说。人生会遭遇多种困难，如何面对易散的彩云，就是其中之一在彩云过后，古今中外，多用负面的感情做为基调，从萦怀到悲怆、从苦忆到感伤、从‘黯然销魂’到‘感慨系之’……都是一分悲调、三分凄凉。小葇，我告诉你，这种以悲调和凄凉处理的态度是错误的，是我反对的。我要一念之转，转成不悲调、不凄凉，我要你也跟我这样转，这样才像个哲学家。……”,002.第一部——三十年前.txt,2783,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/002.第一部——三十年前.txt,"彩云易散,分手,情爱",LAT032-056
LAT032-051,上山·上山·爱,校对轮,已校对,情爱,爱情技巧是不走下坡,“好，不做哲学家，但做‘情人哲学家’。要做‘情人哲学家’，你就得首先知道：生老病死本是常情，你可以面对、可以适应、可以听其自然，但是，唯独在爱情上，你不要听其自然，你要提前一点。如果你不能提前，有人，比如说‘比警察更亲爱的’那种人帮着提前，也不是坏事。爱情是什么？爱情的关系好像一起上一座山，上山时候，可以在一起，到了山顶，就该离开，不要一起下山，不要一起走下坡路。男女之间最高的技巧是不一起走下坡路，应该在感情有余味的时候，先把关系结束。不要搞到山穷水尽、疲惫不堪。在爱情里的人，尤其热恋中的人，没有人愿意看到感情在变，但是感情明明在变，不承认感情在变的人，是不了解爱情的。很多人不了解这一点，拼命用各种保证与手段去防止情变，用海誓山盟、礼教、金钱、道德、法律、戒指、结婚证书、儿女，乃至于刀枪和盐酸来想使感情不变，我认为这些都不是第一流人的态度。第一流的态度是潇洒的、洒脱的、来去自如的、像一位外国诗人所说的——,002.第一部——三十年前.txt,2785,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/002.第一部——三十年前.txt,"爱情,技巧,结束,情爱",LAT032-057
LAT032-052,上山·上山·爱,校对轮,已校对,情爱,爱情不是等待艺术,“错了，”我打断她。“对我过去的战绩，你就该慰劳的，对我未来的，也该先慰劳的，不然上战场打死了，回来只能享受猪腿而非人腿了。——祭典中上供的，是冷猪肉，吃冷猪肉何如摸热大腿？所以，要及时行乐，不能等他回来，等他回来，常常要演悲剧。我总觉得，爱情不宜一个人等另一个人，爱情不该是有太多等待的艺术，爱情有点像是平行的车子，它总是前进着，谁也不要等谁，大家可以前后交会、可以同站小停、可以林中小驻，可是，这些都是偶然的，没有竞争、没有比赛、没有拖泥带水的怜悯，一旦一方在前进上发生迟延、发生故障、发生意外，不要要求别的车等自己。一如非洲、亚洲的象群，一旦你老了、病了，你就脱队自己死去，别的象也让它这样洒脱而去。象也许不知道什么叫洒脱，但它的行为表现出来的，却正是如此。像惠特曼（Whitman）诗中的对动物的礼赞一样。”,002.第一部——三十年前.txt,2792,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/002.第一部——三十年前.txt,"爱情,等待,洒脱,情爱",LAT032-058
LAT032-053,上山·上山·爱,校对轮,已校对,情爱,共同哲学驱逐悲情,虽然天道蒙昧，不认得伟大的你和藐小的我，不知道何时才是黑暗的复旦。可是，亲爱的情人，我答应你，我会尽力实现你的愿望，心里难过时候我不咽饭，半夜难眠时候我不流泪，我要轮流擦干每一只眼睛，用笑容、哪怕是强颜欢笑的笑容，来面对回忆、面对现在与未来。一如你所说的，我们不怕危机四伏、我们还会笑、我们不被完全打倒、我们有“我们的哲学”。,003.第二部——二十年前.txt,20,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/003.第二部——二十年前.txt,"回忆,笑容,哲学,情爱",LAT032-061
LAT032-054,上山·上山·爱,校对轮,已校对,情爱,情人本身才是礼物,亲爱的情人，我很会写信，不是吗？我从悲情写起，直写到派出蚊子大队找你！说明了“我们的哲学”发了酵、发了笑，最后成功的驱逐了悲情、送来了礼物。爱默生说珠宝戒指不算礼物，只是礼物的代用品，唯有情人本身才是礼物。随信送你的，正是情人本身的礼物，因为“陶斜眼”曾愿变成情人的腰带，人与礼物已经合一。亲爱的情人，回来的时候，要记得“我们的哲学”还可增订，那就是“心物合一”，物不在心外，心不在物外，一切都在物内、在心底。亲爱的情人，信写到这里，应该已近尾声，是神伤？是梦醒？是再会？还是永诀？万劫啊，你和我同样不晓。,003.第二部——二十年前.txt,22,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/003.第二部——二十年前.txt,"礼物,情人,心物合一,情爱",LAT032-062
LAT032-055,上山·上山·爱,校对轮,已校对,知识,历史要靠深刻对比,我把那位“陈璧君”放回书架上，这位陈璧君站在我的背后，我觉得我正夹在两代的陈璧君里，我的时间感、我的历史感、我的现代感、我的“水平思考”……一时都云集在我的思绪里。两百年前一个退出情场的单身汉爱德华·吉朋（Edward Gibbon），在罗马做芜城之吊，在一片死寂之中，他走入教堂，发现他背后的钟摆，是静止中的唯一动态，那动态带来了古今时间的连锁，也带来了生命。深刻的对比，使他发愤写下一代名著——《罗马帝国衰亡史》（The Decline and Fall of the Roman Empire）。对第一流的历史家说来，那种深刻的对比是多么重要，没有那种强烈的感觉，历史将没有生命，而过去只是枯骨。,004.第三部——三十年后.txt,13,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/004.第三部——三十年后.txt,"历史感,吉朋,知识",LAT032-064
LAT032-056,上山·上山·爱,校对轮,已校对,政治,异代理想可相互重叠,回到台北，已近子夜时分，我站在书架旁，又回到了原始的“陈璧君”。那位陈璧君生在一百年前，死在1959年，她死后21年，这位陈璧君才出生，她们两位除了同名、除了同乡、除了同是优异的女性，萧条异代，其实无一相同。但在我的思绪里，却从下午三点以后，一直把她们联想在一起。在书房里、在汽车里、在餐厅里、在贵宾室里、在演讲时的思绪起伏里，这种联想，都间歇未断。把她们联想在一起，比拟或属不伦，那位陈璧君已作古，这一位陈璧君却在世；那位陈璧君平平，这位陈璧君却可爱；那位陈璧君死于忧患，这位陈璧君却生于安乐……她们乍看起来，没有相同的基点，但在历史家思想家的透视里，在苍茫之间、在生死线外，基点却是一个。那位陈璧君是中华民国的建国者之一，在波谲云诡的变化中，中华民国对她有了奇特的对待，把她关进牢里。当中华民国在大陆先亡，中华人民共和国接替了牢狱的钥匙，要她悔过，就放她出来。她说她无过可悔，终以70之年，老死狱中。那一代的革命先行者，为了理想，她之死靡它、甘心殉道；而新一代的陈璧君，她却把青春朝向着新的理想。前后的理想，容有不同，但在两代交织之间，她们的优异与执着，又岂不是一种冥冥中的重叠？这位陈璧君早生百年，也许正是革命先行者；那位陈璧君迟生百年，也许正是兴大学生。这种重叠，恰像那西方名著《常春恨》中的千年女王，一旦法术失灵，她本人由红颜到白发，即在指顾之间。这种玄黄乍变，又岂浅人所能觉察？,004.第三部——三十年后.txt,17,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/004.第三部——三十年后.txt,"陈璧君,革命,理想,政治",LAT032-065
LAT032-057,上山·上山·爱,校对轮,已校对,文化,人世沧桑要放进宇宙,中兴湖的造型以中国地图为蓝本，千分之九百九十七的大陆，配上千分之三的台湾，隔“陆”挖空，各注以水，形成完整的中国。乍看起来，神州不是陆沉而是水没，怵目惊心，令悲观者不无沧桑之慨；但是，对乐观者说来，当他站在台湾“陆”峡，左顾右盼，又何尝不起地质学上三叠纪的遐思？遥想那一年代，台湾与大陆根本尚未分割，台湾海峡根本就是陆地，中国早就统一于地理之内。如今，当你站在中兴湖的台湾“陆”峡上，举目虽有河山之异，但异中求同、同中求远，你不妨从悲观转为乐观，发现中国本就是如此。自天地玄黄、宇宙洪荒观之，多少陆沉、多少水没、多少聚散、多少分合，岂不正是亿万年来正常的表象？自地质学看来，天大人小，人世的沧桑，在宇宙的沧桑面前，已经藐小得不算什么，变得“曾不能以一瞬”；但是，宇宙的沧桑却是雄伟的、瑰丽的、多彩的，苏东坡说“曾日月之几何，而江山不可复识矣”，这正是宇宙沧桑的气魄。对比之下，人世沧桑的变局，就显得卑下而猥琐，出将入相、江山易主、百年世事、长安弈棋，实在不值得那么悲观，反倒是宇宙的万象，令人终起乐观之想。——在造化眼中，人世虚幻，终归空无；但宇宙不灭，得涤万染。造化弄人，岂不值天帝一哂、如来一笑？哂笑之间，乐观在焉。,004.第三部——三十年后.txt,28,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/004.第三部——三十年后.txt,"中兴湖,中国,宇宙,文化",LAT032-066
LAT032-058,上山·上山·爱,校对轮,已校对,情爱,冻结美丽也是面对,自台中再次回来后，叶葇的影子、陈璧君的影子，间歇的重叠出现在我眼前，一而二又二合一，像是美丽的蜉蝣生态，将往复旋，自由来去，一旦阴阳交合，它就朝生夕死，至少在“跟叶葇有关的一切”上，我要把美丽的蜉蝣生态冻结。冻结也不是不面对，而是以不求解决的方式去面对。面对女人，恰像面对食品，冻结可以长保新鲜、维持原状，让美丽的蜉蝣生态冻结罢。我决定不回信了，在日记里，我以“把她放在遥远”为题，留下十六行只给自己看的小诗：,004.第三部——三十年后.txt,33,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/004.第三部——三十年后.txt,"冻结,叶葇,陈璧君,情爱",LAT032-067
LAT032-059,上山·上山·爱,校对轮,已校对,方法,历史中段也要清场,“不一样，最后审判是人类的愚昧已经大功告成、已经无可挽回，只是最后由上帝判决而已。我做的，却是一种期中结帐。期中结帐以后，人类变得清楚、清醒，可以调整未来的方向和做法。所以我做的，跟上帝做的不一样，我们只是分工合作。上帝从最初造人类开场，到最后审判落幕，他只管首尾两头，我却管中间，在人类历史走到五千年的时候大声疾呼，要清清场，检讨一下上半场的一切。所以，上帝最后可以审判我，但在最后没到以前，我要检讨一切，包括上帝先生在内。”,004.第三部——三十年后.txt,206,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/004.第三部——三十年后.txt,"历史,检讨,上帝,方法",LAT032-069
LAT032-060,上山·上山·爱,校对轮,已校对,情爱,爱情需要神秘含蓄,什么原因呢？我自己也不想说清楚，当然我可以这么说：“可以告诉你，你太像我三十年前的一位女朋友了。或者说，她太像你了。当半年前你第一次来我家陪我去台中演讲，我一看到你，心里想到的就是：怎么会这么像！怎么会这么像！不必列举什么地方像了，只找不像的地方做为区别吧，这女孩子比她高一点，约高一公分，168cm左右，气质上似乎更新潮一点，毕竟是三十年后的新世代女孩子了。再来就是这女孩子穿着冬天的衣服，而她只穿夏天的，我不知道她穿冬天的衣服是什么样子，因为人间的冬天比季节的冬天来得早。可是，当你今天来了，穿着夏天的衣服来了，穿着的方式，却又她像你你像她。我坦白告诉你，那天你来了，先在我家里，再陪我去台中、陪我逛校园、陪我演讲、送我上车……在一起时，每一阶段都使我波澜起落；分手以后，每一回忆都使我魂牵梦萦。后来送了钢笔给你，你再来信，我想我该就此打住了。因为我不是在你身上寻找旧梦，而是我简直无法承受新梦。因此，我没有回信了……”上面这些话，我会说出来吗？不会的，永远不会的。英国诗人布雷克（Blake）有一首诗叫《爱情的秘密》（Love's Secret），里面提到一种爱情哲学，那就是Silently，invisibly：/He took her with a sigh．用不动声色只叹一口气的神秘，带走了他喜爱的女人，这就是爱情，有些话是不能说的。爱情不是向神父告解、爱情不是在斗争大会认罪，爱情要的是适度的神秘、适度的信心与信任，爱情是技巧、是含蓄，不是坦白。,004.第三部——三十年后.txt,222,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/004.第三部——三十年后.txt,"爱情,秘密,含蓄,情爱",LAT032-070
LAT032-061,上山·上山·爱,校对轮,已校对,人格,自然让生命重新发光,“自然对人的意义，既不该是迷信宗教式的敬畏，也不该是骚人墨客式的感伤。自然本身并没有任何种类的感情，更没有感伤。但有些人总错误的把感情赋给自然，认为自然有情，于是天地为愁、草木含悲、落花有意、流水无情……这些人先把自然变成一个‘多情体’，再把自己的情绪随着这多情体转，于是悲从中来。——这实在是一个很有问题的人生态度。至于‘黛玉葬花’之类，那更是病态了。自然对人的意义，应该只有两点：第一点，自然本身是变化无穷的壮观，不论是朝晖夕阴、不论是暴雨明霞、不论是飞絮满天或落叶满地……种种奇景，都值得人在恬静中或快乐中赏心悦目。第二点，自然应带给人对宇宙的远大看法，物换星移、时序代谢……都是使人了解宇宙真相的凭藉。西方的诗人从一粒沙中看世界，从一朵花中看天国；东方的诗人从长江中看逝者如斯，从明月中看盈虚者如彼……这种种观察都可在赏心悦目以外，别有妙悟：人与自然本是一体。基督教圣经上说：‘你是从土而出的，你本是尘土，仍要归于尘土。’但说这话的先知并不了解这一现象的科学原理。现在我们知道了‘氮化循环’（nitrogen cycle）等化学现象，知道了万物都要复归原始，人生只是过眼云烟，自己乃是不断的在死亡中。有了这种达观的心胸，再回过头来看人世，人才会觉悟到这辈子该怎么活才不虚此生、才会觉悟到此生已为错误的安排浪费许多，实在不应该再浪费下去。这时候人会活得更积极起劲，肯定适合自己的，摆脱不适合自己的，使自己的生命愈来愈发光，而不是愈来愈黯淡。这种炉火纯青的人生看法与做法，人都可以从孤独的面对自然中学到。诗人华滋华斯说‘让自然做你的老师’（Let Nature be your teacher），我想就是这个意思。所以，感伤一类的情绪，是对短暂生命的浪费，实在是没有必要的。”,004.第三部——三十年后.txt,256,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/004.第三部——三十年后.txt,"自然,生命,积极,人格",LAT032-071
LAT032-062,上山·上山·爱,校对轮,已校对,人格,好人必须向外行善,“当然有。人们从小就被教育做好人、训练做好人，长大以后，有的自信是好人、有的自许是好人、有的自命是好人，他们从少到老、从老到咽气，一直如此自信、自许或自命，从来不疑有他，但是，好人、好人，他们真是好人吗？深究起来，可不见得。事实上，世间所谓的好人，其实他们坏得真够瞧的。好人怎么会坏呢？会坏，我举出三点主要的。好人的第一坏是：不敢与坏人争。他们怕坏人，因为怕，所以不敢与坏人争。天下坏事的造成，有两个原因，一个是坏人做坏事；另外一个是好人容忍、坐视、甚至默许坏人做坏事。结果呢？有能力或可能有能力的好人，在有机会或可能有机会的时候，放弃了打击坏人、阻止坏人作恶的行动。于是天下的坏事，也就一件一件的蔓延起来了。所以，不客气的说，坏事不全是坏人做出来的，其实好人也有份。容忍、坐视、甚至默许坏人做坏事，乃是使坏事功德圆满的最后一道手续，好人之罪，是不能免的。好人的第二坏是：以为‘独善其身’便是好人。好人最大的毛病，乃在消极有余，积极不足；叹气很多，悍气太少。结果他们所能做的，充其量只是‘独善其身’而已，绝不是‘普渡众生’的好汉。但是最后，坏人并不因为好人消极叹气就饶了他们，坏人们还是要欺负好人、强奸好人，使他们连最起码的‘独善其身’也善不好、连佛教中最低级的‘自了汉’也做不成。最后只得与坏人委蛇，相当程度的出卖灵魂，帮着坏人‘张其恶’或‘扶同为恶’。这真是好人的悲哀，好人所以‘独善其身’，其实是一种相当成分的自欺。这种自欺，原因在好人以为‘独善其身’便是好人人格的完成，其实，这一完成，还差得远哪！为什么？因为好的完成，必须是向外性的，而不是向内性的。顾炎武说他不敢领教置四海穷困而不吭气、反倒终日讲道德教条；林肯（Lincoln）说他无法认同一半是奴隶一半是自由人的长久存在，都在说明了道德上的向外性。老罗斯福（T. Roosevelt）打击财阀，推动反托拉斯政策，坚信如不能使个个过得好，单独那个也过不好（This country will not be a really good place for any of us to live in if it is not a really good place for all of us live in．）就是这种向外性的伟大实证。以‘独善其身’自欺的好人，他们自欺到以为‘独善其身’便是好人了，其实是大错特错的。因为坏人是向外性的，好坏关系是一种此长彼消的互斥关系，自以为‘独善其身’便是好人的，就好像踩在粪坑里而高叫自己不臭一样，这是不可能的。好人的第三坏是：以为‘心存善念’便是好人。当‘独善其身’大行其道以后，伦理学上的‘动机派’（motivism）便成了好人的护身符。‘动机派’的走火入魔，判断一件事，不看事的本身，反倒追踪虚无缥缈的动机，用动机来决定一切。孟子说：‘乃若其情，则可以为善矣，乃所谓善也。’俞正燮直指孟子说的‘情’，就是‘事之实也’。无异指动机就是事实，一切要看你存心如何：存心好，哪怕是为了恶，也‘虽恶不罚’；存心不好，就便是为了善，也‘虽善不赏’。这样不看后果，全凭究其心迹的测量术，一发而不可收拾，就会变得舍不该舍之末，而逐不该逐之本，以为人在这种本上下工夫，就可得到正果。这真是胡扯！王阳明说：‘至善只是此心纯乎天理之极便是’，他全错了！善绝非一颗善心便可了事。善必须实践，必须把钱掏出来、把血输出来、把弱小扶起来、把坏蛋打在地上，才叫善；反过来说，‘想’掏钱、‘准备’输血、‘计划’抑强扶弱，都不叫做善。你动机好，没用，动机是最自欺欺人的藉口，十七世纪的西方哲人就看出这点，所以他们点破，说Hell is paved with good intentions．善意铺成了到地狱之路。这就是说，有善意而无善行，照样下地狱，阎王老爷可不承认光说不练。可怜的是，好人在‘独善其身’之余，竟自欺到以为只要‘心存善念’，便是行善了、就问心无愧了，其实这是不够的。问心无愧算什么！要问的是行动。没有行动同步作业，空有一颗好心，只是自欺而已！”,004.第三部——三十年后.txt,278,《大李敖全集6.0》分章节/004.小说剧本类/002.上山·上山·爱/004.第三部——三十年后.txt,"好人,善行,实践,人格",LAT032-072
